actor,return
Frank Langella,3.5468821576087075
Carol Sutton,3.542574761456583
Thomas Mann,3.541757166023166
Ritchie Montgomery,3.5416081334250658
Jason Sudeikis,3.5409606527194435
Joe Don Baker,3.5398648624893383
Trisha Krishnan,3.538493463374144
Kevin Spacey,3.5377964335096554
David Harbour,3.5371788645195767
Katrina Kaif,3.5365935119375003
Lacey Chabert,3.535916257915845
Michael Smiley,3.53560135625
Clark Gregg,3.5346931473926104
David Carradine,3.5334944861111115
Gary Galone,3.5325275343686258
Greta Scacchi,3.5322436016666665
David Koechner,3.530540736055959
John Shrapnel,3.5301912876568737
Mike Moroff,3.528987297819164
Damion Poitier,3.5275260022479302
Chris Rock,3.526578684598767
Frances de la Tour,3.525470261325436
Karel Roden,3.524606679036195
Ken Watanabe,3.5241557780285824
Michael Daingerfield,3.5231786566081866
Michael B. Jordan,3.523159961597481
Joanna Gleason,3.5207923391447364
Jennifer Esposito,3.52042793877864
Nicolas Cage,3.5201568014248346
Sherri Shepherd,3.5201556484523806
Elise Neal,3.520022904043528
Tim Kazurinsky,3.5195537647058823
Julian Rhind-Tutt,3.516822630022774
Chris Cooper,3.5161503913653207
Ian Whyte,3.5156342494727517
James Faulkner,3.5154277501602564
Jeffrey Jones,3.5150456739220233
Jeff Daniels,3.5148516548944384
Patrick McGoohan,3.5133607507450444
Stephen Campbell Moore,3.5132857824074075
Dmitriy Dyuzhev,3.513208
Griffin Dunne,3.512295123232323
Rosario Dawson,3.512005699177211
Thomas Haden Church,3.511837923353299
Harry Shum Jr.,3.511165117915804
Rick Ducommun,3.51107165826674
Deep Roy,3.510209155205944
Dermot Mulroney,3.508793271252654
Steve Oram,3.5086615113636364
Dolph Lundgren,3.508146700810321
John Lurie,3.5063287894736845
J.D. Evermore,3.5061851570603264
Jacob Tremblay,3.5057990111111113
Denise Crosby,3.505382544569031
Amy Landecker,3.504974925768398
Leonardo DiCaprio,3.5022825016134624
Caroline Goodall,3.502119144441133
Peter Mullan,3.5019400558213656
Ming Lo,3.501335951996892
Matt Berry,3.500988957322028
Charles Baker,3.500102733333333
Ali Larter,3.4997052408271396
Patrick Gallagher,3.4992978531605035
Stanley Tucci,3.4988565775340987
Melora Walters,3.49880004460499
Steve Speirs,3.4986484735217394
Cherry Jones,3.497885551323676
Brian Kerwin,3.4974938872222223
Matyelok Gibbs,3.497035557125301
Jacob Vargas,3.4968869085825425
Morgan Lily,3.496634925
Tom Riis Farrell,3.4965989992780337
Will Smith,3.4953953851811055
Phil Austin,3.4942557185876626
Brian Tarantina,3.493595255680272
Matt Malloy,3.493181136702742
Robin Lord Taylor,3.4919288963768116
Stuart Wilson,3.489704031330655
Artur Smolyaninov,3.4890025187969926
Lydia Hull,3.4884017733333335
David Cross,3.487827498660087
Matthew Glave,3.4865363043294715
Frances Fisher,3.485312914850171
Charlie Day,3.4841721600645528
Paddy Considine,3.4837052887662336
Lesley Nicol,3.4821964114583333
Matthew Marsh,3.481476073283787
Glenn Howerton,3.4807367912820517
James Le Gros,3.4805833979591836
Oded Fehr,3.479786941596299
Rob Reiner,3.4797516830026765
Bernard Farcy,3.478402068965517
Chin Han,3.4776370779088985
Riccardo Scamarcio,3.4757855789215686
Henry Fonda,3.4755555555555553
Liz Carey,3.474723040418956
Aaron Douglas,3.4724692995355904
Gillian Anderson,3.4695638226936025
Jackson Nicoll,3.4693996817619044
Josh Duhamel,3.467478260080745
Rizwan Manji,3.4673185336263734
Hugh Marlowe,3.466666666666667
Matt Lanter,3.466465492441176
Eric Roberts,3.466231583916546
Eugene Lipinski,3.4657494533796296
Andy García,3.4651752550320944
Peter Jacobson,3.4646091137414965
Clarence Williams III,3.4634414062585037
Jim Carter,3.463377043898257
Brendan Sexton III,3.462808998369565
Svetlana Khodchenkova,3.4620056083333335
Sheri Moon Zombie,3.4608596825396822
Omar Sharif,3.460788623119088
Ioan Gruffudd,3.4605007251585467
Laura Haddock,3.459925036859244
Matthew Goode,3.458955191022339
Kiersten Warren,3.458414023433125
Brian Geraghty,3.4571559815860216
Russell Tovey,3.4571019124999998
Jake Gyllenhaal,3.4547480305383007
Paul Walker,3.454187288634412
Gal Gadot,3.4538930504850356
Becky Ann Baker,3.4529907984496124
James Hong,3.4525291111483156
Beau Knapp,3.4523078626190475
Paul Dooley,3.4521452021605747
Amanda Bynes,3.450874918762626
Jim Caviezel,3.449467627086899
Tim Burton,3.4486181646464646
Adam Driver,3.44835896860355
Chloë Grace Moretz,3.447556313900717
John Maclaren,3.447386450857143
Om Puri,3.4460575677597176
Anthony Bishop,3.4423026457883155
Molly C. Quinn,3.4409338856949807
Jean-Michel Richaud,3.4403200996753247
Bill Sage,3.4396024132275134
Aaron Yoo,3.4379386361227144
Melora Hardin,3.437916405075877
Evan Handler,3.436138271542017
Mike White,3.4360450732536427
Dean Winters,3.4345505361111113
Velibor Topic,3.432638682330915
David Aaron Baker,3.4324590890353535
Jeff Bridges,3.4316779960534336
Stephen Fry,3.4316712658030335
Tom Hiddleston,3.4313306101733154
Michael Wincott,3.430342385667682
Dougray Scott,3.428726596431624
Nadine Ellis,3.428667453529054
Bill Burr,3.4277632272245713
Stephen Tobolowsky,3.426103549150187
George Lopez,3.425870931181261
Diego Luna,3.4254147429545454
Jamey Sheridan,3.4239414000000004
Jake Weber,3.423200808563108
Bill Camp,3.42295544932932
Evan Rachel Wood,3.422312414666666
Juan Piedrahita,3.4220578879987134
Reese Witherspoon,3.4213089150643428
Bitsie Tulloch,3.4203726404761903
CCH Pounder,3.4196193742717407
Amy Poehler,3.419233895706995
Annabella Sciorra,3.419126841122603
Heidi Klum,3.418325432484048
Adam Brody,3.4166641157154434
Koji Yakusho,3.415934947581699
Zachary Gordon,3.415390549264439
Daveigh Chase,3.4153147616666666
Jesse Eisenberg,3.413729703783243
Raymond Cruz,3.41353255552893
Marton Csokas,3.4106849938831307
Jenny Agutter,3.410042839810566
Ashton Kutcher,3.407374737438703
Evangeline Lilly,3.4066236703559576
Theresa Russell,3.406495399224806
Jay Baruchel,3.405444830456776
Kirron Kher,3.405281949205817
Tom Guiry,3.4041129397615713
Don Cheadle,3.4031354276127663
Marylouise Burke,3.4028809817307692
Kane Hodder,3.4026887866799864
Henry Lloyd-Hughes,3.40236748
Dino Fazzani,3.4022633350919484
Swoosie Kurtz,3.4015110635690267
Bernie Mac,3.4012148072201023
Lionel Barrymore,3.4
Mike Epps,3.399872977101308
Paul Guilfoyle,3.3986542344201185
Seth Gilliam,3.3985821635717857
Barry Corbin,3.3954671700197956
Daryl Hannah,3.3936245474896594
Brandon Smith,3.39359646113229
John Harkins,3.39308025
Andy Stahl,3.392673184927793
Peter Salett,3.3921336125
Stephen Kearin,3.3920294715037196
Bruno Ganz,3.391877544775631
Johnny Pemberton,3.3917823792006034
Mads Mikkelsen,3.39134916446252
Bill Nighy,3.390293922322393
Tom McCarthy,3.3901548088859492
Samantha Mathis,3.3895842474164226
Joe Grifasi,3.38940733622826
Bronson Webb,3.3889313830057763
Tilda Swinton,3.388382989326208
Paula Patton,3.3879879602222234
Bill Hader,3.386190950920895
Steve Bannos,3.3860081237919775
Justin Welborn,3.383264158333333
Masi Oka,3.3832484207539686
Fred Tatasciore,3.3822511291288264
Bill Smitrovich,3.382005026477308
Patrick Stewart,3.380208417525306
Ed O'Ross,3.379660909290383
Johann Urb,3.3752397464148354
Tom Fisher,3.374891435933674
Cara Buono,3.3747526862530415
David Oyelowo,3.3745720785889355
Viggo Mortensen,3.3731011157184723
Julia Louis-Dreyfus,3.3723772672129626
Teri Polo,3.371574986590909
Bob Gunton,3.3698962365287666
Martha Plimpton,3.369533518092105
Indra Ové,3.368925268570319
David Doty,3.3686604632679806
Jean Gold,3.368647
Alex MacQueen,3.367493147638327
Chiwetel Ejiofor,3.3669435238031022
Nigel Gibbs,3.366309444711632
Marcia Gay Harden,3.3660924112466355
Joe Cobden,3.3651353917556053
Jessica Cauffiel,3.364919245168261
Frank Miller,3.3647251994963367
Bella Heathcote,3.3644206516883117
Vondie Curtis-Hall,3.363733668325123
Sanjay Mishra,3.362738679759956
Jim Norton,3.362692875994613
Meryl Streep,3.361651833752966
Hans Martin Stier,3.3616182032258064
Collin Chou,3.360942576161616
Phil Davis,3.360382954273504
Callan Mulvey,3.3594919742708553
Emma Bell,3.3593115531914894
David Threlfall,3.3585910948484847
John DiMaggio,3.3571435246064216
Jesse Ventura,3.356715071739116
Jacob Witkin,3.3566316390572393
Jonah Hill,3.356523662604898
Bryan Cranston,3.3558547036481894
Alan Cumming,3.355603243270459
Emilia Jones,3.3555869798245617
Judy Greer,3.353450180092529
Isabelle Huppert,3.353343033707865
Amy Hill,3.353024528541667
Colin Stinton,3.3514004231048022
Shawn Roberts,3.350434712392031
Michael Bell,3.3497227666666665
Lily James,3.349255809852573
Dennis Hayden,3.3491201104761905
George Cheung,3.348248275140693
Simon Baker,3.347855519787608
Michael Parks,3.347113648964546
Gregg Edelman,3.3460112596761133
Bill Irwin,3.34451100382906
Helen Shaver,3.344436680387652
Oliver Cotton,3.344433600888889
Julie Bowen,3.34428164778355
Reggie Lee,3.3436462452924824
Tim Robbins,3.3422083826200684
Novella Nelson,3.341269151765233
Christine Taylor,3.340275850980202
Johnny Depp,3.3398460517548
Lee Ingleby,3.3386573765811964
Clarke Peters,3.337826149834322
Lisa Boyle,3.3375708125365495
James D. Dever,3.3372473871863555
Michael Sheen,3.33644257588462
Tatiana Maslany,3.335970190203001
Thomas Lennon,3.335733545502047
Mike Dopud,3.335470611686786
Andrew Shaifer,3.3350383655686273
Harry Morgan,3.333504566666667
Allan Corduner,3.3324544512725125
Woody Harrelson,3.3287955582233724
Stuart Greer,3.3283248539355745
Emily Blunt,3.328146536218423
Siobhan Fallon,3.327856213478623
Jackie Sandler,3.32777411115215
Jessica Chastain,3.3260044668290982
Courteney Cox,3.3245858205677896
Ric Young,3.3241407821028606
Sam Elliott,3.3230183981382266
Will Zahrn,3.3228121922393825
Brian Blessed,3.321751874101001
V.J. Foster,3.3202720506606607
Justin Long,3.319946017115835
Pete Postlethwaite,3.319572739751781
Evan Jones,3.319544616214431
Amy Wright,3.318883486811594
Leo G. Carroll,3.31875
B. J. Novak,3.318658926334942
John Robinson,3.31789412
Dakin Matthews,3.3170440080128203
Miles Teller,3.3167950422984367
Nikolaj Coster-Waldau,3.315213881551316
Robert Loggia,3.314904881138087
Matthew Marsden,3.313642747140096
Wendie Malick,3.313601615564314
Jack Huston,3.3135438162478286
Connor Paolo,3.3128889120327702
Tamala Jones,3.311946424679487
Alan North,3.3115533500854704
Todd Louiso,3.3089301788899665
Jill Scott,3.307687942156863
Adam Brown,3.3066761694956526
Matthew McConaughey,3.3064023806407663
Brent Spiner,3.3061861069395575
Sebastian Armesto,3.304658892633369
Aisha Tyler,3.3026597501602564
Julianna Guill,3.302405189210526
Sheryl Lee,3.302394659649123
Prudence Wright Holmes,3.302107740939865
Barry Otto,3.3012586787961165
Jack Davenport,3.3005939217493387
David Arquette,3.3000922287033934
Kevin Breznahan,3.2995844609038216
Mary Pat Gleason,3.298002759375451
Patrick Bauchau,3.297256967361111
Thomas Kopache,3.296771865998625
Keanu Reeves,3.2965530767334568
Grace Jones,3.295308932222222
John Forsythe,3.2935777942546585
Mary Elizabeth Mastrantonio,3.2933319378887735
Chad Lindberg,3.2929431620614036
Ozzy Osbourne,3.2912052086904766
David Lewis,3.287903074681861
Danny Vinson,3.2872942349663865
Amanda Foreman,3.285109949385965
Gary Oldman,3.284412660566081
Dane DeHaan,3.2829431747991094
Christopher Denham,3.2821294573150666
Mel Ferrer,3.281111111111111
Logan Miller,3.2799549143939393
Chad Randall,3.2793698852364863
Melissa McCarthy,3.278581156548925
Jodelle Ferland,3.2779498573783585
Henry Gibson,3.2771820781673338
Bernard Johnson,3.2761397185294117
Richard Foronjy,3.2760519309523812
Adam Godley,3.275801349867092
George Takei,3.2756417142195766
Anthony Hopkins,3.275468060600307
Bobby Cannavale,3.2753861564505793
Robert De Niro,3.2742355040377764
Jessica Lucas,3.274032477845831
John Michael Higgins,3.27389896891181
Hiroyuki Sanada,3.273094004889972
Randall Park,3.2695978381569417
Ed Asner,3.2692227023063616
Clark Duke,3.268816906377827
Ian Hart,3.2683621710089716
Hayden Christensen,3.2680475506219633
John Lithgow,3.2679416964650474
Brian J. White,3.267457297342657
Rade Serbedzija,3.2673261567895056
Alessandro Nivola,3.2668891251920122
Elya Baskin,3.2659869193538005
Eddie Bo Smith Jr.,3.2657466801246104
Ben Stiller,3.265475679962069
Greg Kinnear,3.265168002316348
Rodrigo Santoro,3.265133021744129
Miriam Margolyes,3.2650746363777237
Dan O'Herlihy,3.2644130287545785
Linda Hunt,3.26372346155303
Corey Johnson,3.2625075420978855
Donnie Yen,3.262333839958968
Jeremy Irons,3.2619278161161995
Magda Szubanski,3.2615191612991454
Cary-Hiroyuki Tagawa,3.26008953243757
Ed O'Neill,3.260084646918616
Laurence Kinlan,3.2600456666666666
Sela Ward,3.2595653352737255
James Corden,3.257539227872487
Lauren Tom,3.2560375685797096
Peter Stormare,3.2556278828181218
Ana Gasteyer,3.254505359765931
Emilio Rivera,3.250780055646823
Mariah Carey,3.250735774771242
Liam Neeson,3.250577737098633
Brie Larson,3.250547718413311
Michael Kelly,3.249911999109117
Joan Allen,3.249452564061646
Elizabeth Hurley,3.2493174335677733
G. D. Spradlin,3.2485768553113554
Sean Harris,3.248314789379698
Doug Hutchison,3.2470902754079822
Don Creech,3.2468114538095234
Lionel Abelanski,3.245917388095238
Shaquille O'Neal,3.245899635486111
John Paxton,3.2458741521668557
William Fichtner,3.2454148833638587
Julie Delpy,3.2453520484855356
Robert Maillet,3.2447344666117215
Jamie Harris,3.243332376098901
Terrence Howard,3.2433148133967844
David Patrick Kelly,3.2430807712347027
Sebastian Hülk,3.2427521788744587
Ron Canada,3.242699841704161
Sienna Guillory,3.2421375352869357
Ajith Kumar,3.2419954729200198
Rob Lowe,3.2411888334993204
Henry Goodman,3.240432254253214
Alec Rayme,3.2401582790111565
Maya Rudolph,3.239949875725124
Oliver Maltman,3.2398213333333334
Nick Frost,3.239105749709067
Rupert Graves,3.238925421296296
David Boston,3.238434601337613
Shiloh Fernandez,3.2381369971988794
Garry Shandling,3.237630795746577
Sayed Badreya,3.236735959539144
Ekaterina Vilkova,3.2353683333333336
Kathryn Morris,3.2352826408533044
Stephen E. Miller,3.2343074822564097
Tracy Letts,3.23424931547619
Billy Connolly,3.2342099110794926
Paul Rudd,3.2331602167737388
Dan Shor,3.2324676098039213
Shirley MacLaine,3.2313712074268506
Brad Grunberg,3.2293696751422423
Brian J. Williams,3.2288187448525574
Greta Gerwig,3.2285699564133985
Sean Young,3.2283303934502996
James Handy,3.2272943760285866
Richard Armitage,3.2270107925434175
João Costa Menezes,3.226752574516272
Denis O'Hare,3.2267243040437026
Vanessa Williams,3.226193465932808
Robert Miranda,3.2261190540990192
Frank Wood,3.2259829084435565
Ian Bannen,3.2251035378787876
Amy Smart,3.2246056864037924
Kristen Johnston,3.223706880677472
Stephen Marcus,3.22040386875
N. S. Ramesh Khanna,3.2203389830508473
Michael Stuhlbarg,3.220075354709506
Sy Richardson,3.219884996428571
Brian Haley,3.219295090981241
Jon Stewart,3.2182791299290012
Dee Jay Jackson,3.2178566256218324
Dave Bautista,3.217811220081738
Mary Stockley,3.217412557026144
Kwasi Songui,3.2158785894069166
Aloma Wright,3.214344535714286
Alice Krige,3.2137238869689218
Jason Scott Lee,3.210991718582707
Mary Kay Place,3.2104798146833557
John Bell,3.2098932292444444
Katharine Towne,3.209890868655103
Shawn Ashmore,3.209134968246753
Martin Starr,3.2087223678212666
Mark Ruffalo,3.208127916662465
Alice Braga,3.2079557229426445
Miranda Richardson,3.2078864107338902
Paul Kaye,3.2073341063492062
Yashpal Sharma,3.206289978678038
Terrence Jenkins,3.205430014331551
Ben Falcone,3.205218997785918
Grey Griffin,3.2050863192982457
Lee de Broux,3.203123120879121
Leslie Mann,3.2022534412409356
Xander Berkeley,3.2016864683356783
Simon Kunz,3.2002492326255165
Armin Shimerman,3.1989557361111114
Charles S. Dutton,3.196713623471494
Robert Hobbs,3.196536009319728
Kevin James,3.196459401541219
Roma Maffia,3.1958772276260037
Brent Jennings,3.1951364425714286
Adam Arkin,3.195062645822959
Dax Shepard,3.1949002550567505
Patrick Wayne,3.194456073260073
Sam Huntington,3.192406719753086
Jeffrey Wright,3.192074568604056
Emory Cohen,3.1919459818181815
Brian Libby,3.1915985223926238
Karl Farrer,3.191183775431882
Lucy Lawless,3.1910049160881293
Jack Elam,3.1906441122617544
Sean Whalen,3.1895323887077294
Terry Dale Parks,3.1893469951478663
Irina Voronina,3.18874715
Fred Willard,3.1882833941486663
Scott Glenn,3.187468555636266
Marguerite Moreau,3.1873184214285715
Holliday Grainger,3.186221170394737
Rory McCann,3.1860709682191017
Romola Garai,3.1859761872222223
Seth Howard,3.1849258544023566
Michael Chapman,3.1848237493424034
Dennis Farina,3.1847726428462106
John Leguizamo,3.1844103650014226
Ben Cross,3.183976149722222
Halle Berry,3.1835447450464773
Vin Diesel,3.179339455194589
Robert Hoffman,3.179317154991949
Allen Payne,3.1776415910889355
Bill Nunn,3.1762895023362057
Nathan Lane,3.175376730247502
Adam Fogerty,3.1753416275
Amy Sedaris,3.175087850196556
Cara Delevingne,3.1746008625238997
Omid Abtahi,3.1737793868502022
Gates McFadden,3.173271804221423
Elisha Cuthbert,3.1715501758333335
Gary Valentine,3.1713468434935805
Caitriona Balfe,3.1711129514814815
Daryl Sabara,3.170818424077274
Jayce Bartok,3.170003744784173
James Moses Black,3.169901638415008
Tammy Blanchard,3.169608698986928
Aubrey Plaza,3.169465028657444
Richard Bradford,3.1691649799999997
F. Murray Abraham,3.1672163257515455
Tommy Flanagan,3.1659113393582308
Ciarán Hinds,3.1645969214876057
Rene Russo,3.164327334104934
Vanessa Redgrave,3.1628330211182334
Arnold Vosloo,3.1623329878348407
Elizabeth Marvel,3.1623306734778738
Nolan North,3.16085883702619
Denise Richards,3.1605566494494046
Alexandra Stewart,3.15969875
Faizon Love,3.158959730044643
Kenneth Cranham,3.1587290763049447
Scott Eastwood,3.158669469407568
Shirley Knight,3.1576150507673213
Al Leong,3.1573055573412696
Jamie Denbo,3.1563404238535013
Shia LaBeouf,3.15597078801852
Jordan Lund,3.1556966168650793
Dan Duran,3.1553182473358135
Brett Cullen,3.1549131978944365
Len Cariou,3.1546175776141854
Lizzy Caplan,3.1515206923374928
Mark Christopher Lawrence,3.1510288836729936
Sharlto Copley,3.1508090142599463
Bill Moseley,3.1504510529761904
Jonathan Tucker,3.149277498546534
David Thewlis,3.1484952127232977
Alfie Allen,3.1484323419871796
Jennifer Carpenter,3.147980023532201
Jason Gray-Stanford,3.147515352279202
Jedda Jones,3.147083806837321
Julian Firth,3.1470503147619047
Jason Patric,3.1465717027960536
Tiffany Sander McKenzie,3.1462301038753244
David Bailie,3.145314076084913
David Denman,3.1452527266548267
Paul Giamatti,3.1449170565749656
Richard Burgi,3.1446755597007225
Jan Rubes,3.1446095568181818
Dan Hicks,3.144225655
Ty Olsson,3.143841126020878
Paul Reubens,3.1431479160027735
Kenneth Branagh,3.142589857546153
Susan Blommaert,3.1415804859710144
Ryan Hansen,3.1406676428436477
Bill Duke,3.1405734082580383
Alexandra Daddario,3.1403411550674076
Daniel Roebuck,3.1403246876240245
Kristin Davis,3.1400208742857143
Kevin Pollak,3.139960602038617
Andrea Riseborough,3.139680781481481
Christopher Doyle,3.139401988888889
Tim Kelleher,3.1388954136076492
Lennie Loftin,3.1378453675714764
Sunny Sandler,3.1376028499350648
Crystal the Monkey,3.1370643918329546
Ron Perkins,3.136680537208415
Lukas Haas,3.1358719947714695
Kevin Tighe,3.134379110423563
Andreas Katsulas,3.1335837429590017
Benedict Wong,3.132678300733609
Shane West,3.1318313449895694
Jozef Aoki,3.1316745704108633
Emma Roberts,3.1311378538493146
Michael Jeter,3.130083825481342
Kevin Connolly,3.1298944054798943
Sarah Paulson,3.1287188905561245
Jonny Weston,3.1282880754545457
John Keogh,3.128131170899471
Freddie Prinze Jr.,3.1280593979011653
Nathaly Thibault,3.1272781897163124
Dan Patrick,3.1266413036196754
Kevin Kline,3.1262314759026704
Mikael Persbrandt,3.1249079775238098
George Clooney,3.123928090876437
Paul Anderson,3.1236157687407404
Rob LaBelle,3.1235558567619046
Heather Matarazzo,3.12254870664673
Jackie Cooper,3.118543495769764
Taye Diggs,3.1182645241848146
Martin Henderson,3.1181497806362857
Ryan Cutrona,3.1178432284582085
Michael Mantell,3.117624804074074
Sean Penn,3.117387863816411
Joy Bryant,3.117000846093808
Daniel Wyllie,3.1166562666666664
Ken Page,3.1140000472673464
Esther Scott,3.113844950893769
Michael Caine,3.113601147838964
Keith Campbell,3.1135406011709024
Craig Robinson,3.112957318932651
Method Man,3.1127966073489324
Theresa Randle,3.111588291099865
Wallace Shawn,3.111556267309795
Joel McKinnon Miller,3.1111107782955663
Götz Otto,3.1109691946958673
Richard Gant,3.1107007492368743
Lew Temple,3.1106363620964244
Timothy Dalton,3.1104972522420637
George C. Scott,3.1084061757446477
Tiya Sircar,3.1080121929310343
Rachael Harris,3.1057636849982946
Matthew Modine,3.1048068610842643
Bella Thorne,3.104558094423224
Gabrielle Union,3.103715537002878
Olivia Wilde,3.102833586821506
David Tennant,3.1025980176426025
Kris Marshall,3.101186782209419
Brian d'Arcy James,3.1007691559829063
Russell Wong,3.10040082020284
Dylan McDermott,3.098175418315018
Olek Krupa,3.096995914046776
Casey Wilson,3.0961302820058
Ray Park,3.095818314805967
Glenn Morshower,3.0951025746782763
Terence Stamp,3.0947017273130557
Sarah Silverman,3.0943703999606385
Sean O'Bryan,3.094199650028038
Jerry Hardin,3.094110755580357
Wayne Pére,3.0937293575936624
Amitabh Bachchan,3.09317867718279
David Schofield,3.092713161984347
Paul Adelstein,3.09269458072181
Rus Blackwell,3.0924076136282217
Emmanuelle Chriqui,3.0921227341269844
Christopher Adamson,3.0903364988888886
Tucker Smallwood,3.088793113956069
Kal Penn,3.087648186976121
Natalie Carter,3.08507306571475
Bryan Brown,3.08497750996337
Marg Helgenberger,3.0843577066432104
Dwayne Johnson,3.082400225137886
Ingeborga Dapkunaite,3.0808563510714286
Rose McGowan,3.0803799663809524
Sasha Alexander,3.0799129119642856
John Glover,3.079835905263492
Gregory Sporleder,3.079158189864827
Hart Bochner,3.0778082986024846
Christopher Masterson,3.0775567828425228
Robert Capron,3.077439056930569
Josh Mostel,3.077375827896509
Gary Dourdan,3.076753859468108
Christopher Berry,3.07605950778546
Rachael Leigh Cook,3.0759218680817613
Helen Hunt,3.0751607222651787
Jon Favreau,3.0737170498290225
Manu Bennett,3.0734479181333336
John Hawkes,3.072378818649019
Arlen Escarpeta,3.071842155610729
Andrew Garfield,3.071445724253626
Kenneth Welsh,3.071002878663178
Kerry Washington,3.0707580448481484
Richard Dillane,3.0706322220711373
John Patrick Amedori,3.0704189623076923
Billy Crystal,3.0701928637641283
Bill E. Rogers,3.0684974214435456
David Dwyer,3.0671537349206353
Lorena Gale,3.0659546105827507
Jack McBrayer,3.064130371113884
Benita Ha,3.0640831926692442
Graham Jarvis,3.0638436
Kyle Gallner,3.0630952234050675
Beyoncé Knowles,3.0627800533968257
Chelah Horsdal,3.062305076010101
Emily Watson,3.062203512704604
Tamara Tunie,3.062019486275399
Tchéky Karyo,3.0613182867195547
Frances McDormand,3.0595271006081806
Jimi Mistry,3.05831073145199
Zack Ward,3.0567154486111114
Brendan Fletcher,3.0549959161728393
Max Irons,3.0546535775613273
Philip Pavel,3.054591814151074
John Cassini,3.0543538769564567
Sadie Sandler,3.0539090700773612
John Goodman,3.0533490831293877
Angela Bassett,3.0532965933496055
Josh Helman,3.0529991733614232
Rita Wilson,3.0524289877328443
Michael Papajohn,3.0516111598542617
Haley Bennett,3.049722228367003
DeRay Davis,3.0488021258141713
Rosemary Harris,3.0480721903103265
Paul Bettany,3.047463913254731
Eric Idle,3.047175732358871
Frank Vincent,3.0471326981283795
Mia Farrow,3.0470832527702814
David Thornton,3.046804525746613
Edward Herrmann,3.0457136430703597
Radha Mitchell,3.044735091318947
Matt Winston,3.0424948944651846
Natasha Gregson Wagner,3.042113761904762
Fred Melamed,3.041484773890456
Dale Dickey,3.0400045273689273
Roscoe Lee Browne,3.0383505893753204
Jenny O'Hara,3.0377257627419354
Helen Mirren,3.037076385747991
Tony Abatemarco,3.0357342663967612
Lynn Cohen,3.0355767227979826
Troy Robinson,3.0351814433539017
Robin Wright,3.035150520276059
Conchata Ferrell,3.0345851491278677
Taryn Manning,3.034382682641412
John Wood,3.034153020666667
Thomas Kretschmann,3.0337069664892944
Adrian Martinez,3.0330134430118596
Anthony Molinari,3.032943879220126
Noel Fisher,3.032618575266004
Cyril Raffaelli,3.0320817763636363
Josef Altin,3.03202187847328
Rami Malek,3.0318196199225076
Charles Cioffi,3.0304045
Brent Chapman,3.030181457104072
Lindsay Lohan,3.0297941789856715
Sean McCann,3.029271367961228
Saffron Burrows,3.0291507091697194
Kaitlin Olson,3.028578124606415
Terry Gilliam,3.028331760976834
Jim Lampley,3.028155424009009
Cara Seymour,3.028088230089527
Jody Halse,3.0270773917921727
Tom Arnold,3.026444178901332
Jason Douglas,3.026176582142857
Viveca Lindfors,3.0259790295716247
Anthony Anderson,3.0242095964777507
Chris Messina,3.0239172999932107
Peter Sarsgaard,3.023052948726703
Kate McKinnon,3.022855765172212
John Carroll Lynch,3.0226075225911933
Sinbad,3.0222715426984124
Martin Sheen,3.022214293717325
J.B. Smoove,3.0220455994860367
Jennifer Love Hewitt,3.0220153931106957
Mireille Enos,3.0208392568722946
Beau Holden,3.0207412776864038
Jason Lewis,3.020583746810345
Alec Baldwin,3.019876519902463
Jason Statham,3.0194383311781956
Arthur Holden,3.019128629942587
Ewan McGregor,3.018556960646875
Morgan Fairchild,3.017070257142857
Sam Spruell,3.0167867817382086
Raven-Symoné,3.0139294482059023
Viv Leacock,3.0136611690064106
Lauren Hutton,3.013638977564103
Chris Evans,3.013050960996777
Gary Houston,3.0122776875382056
Harry Andrews,3.0120037434343434
William Morgan Sheppard,3.0119852818201753
Eric Dane,3.0115709856476855
James Cromwell,3.0107812413364954
Stanley Anderson,3.0102757796971216
Scott Porter,3.009792031111111
Barry Livingston,3.0077351621664365
Jennifer Lopez,3.007476760069076
Geoff Bell,3.0067413698914316
Lou Ferrigno,3.0061240208852724
Leslie Bibb,3.006006126160191
Georgia King,3.0057359555555556
Joseph Fiennes,3.0056980646638656
Richard Hamilton,3.004927988888889
Octavia Spencer,3.0037176519486986
Philip Seymour Hoffman,3.0023183568032383
Jimmy Gonzales,3.0019334769451054
Omid Djalili,3.0000492075620295
Ed Begley Jr.,2.9987692562109185
Maika Monroe,2.9987671555342903
Lindsay Crouse,2.998629283810458
Preity Zinta,2.998400051480052
Edward Fox,2.996698955713384
Adam Sandler,2.9962036063479065
Barbara Vincent,2.996083820303865
Kelly Lynch,2.995875442578711
Robert Smigel,2.994861407396974
Emmy Rossum,2.9945332806404763
Maximiliano Hernández,2.99360329047037
John Rothman,2.993403708245192
Talulah Riley,2.992723334613445
Troy Evans,2.992364182602808
James D'Arcy,2.9913930250805136
John Cusack,2.9902961586180123
Melissa Leo,2.990220899899682
Stephen Rea,2.989472629521459
Christian Berkel,2.9889751680851546
Art LaFleur,2.988815771336675
Eileen Davies,2.988250782738095
Graham Beckel,2.987449238977259
Dana Gourrier,2.9872149812842714
Arielle Kebbel,2.9870184270365376
Leslie Stefanson,2.9868102401515153
Hamish Linklater,2.986204479384142
Adrian Schiller,2.9861661564709596
Kevin Heffernan,2.9859753538095237
Kate Mara,2.9846866803245504
Mackenzie Crook,2.98391963071824
